iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
7560,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7560,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
7560,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
7560,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
7560,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
7560,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
7560,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
7560,rlL9I,0.0655632120854665,41,51,10.58,33,6,5.4,70,703,42,12,110
7560,H)a]l,0.06306558609051668,60,48,19.02,44,9,0.78,32,109,61,34,217
7560,1`WVI,0.06288205499557262,28,113,25.44,38,18,4.79,10,596,52,30,110
7560,=Uj:/,0.0627345613781051,35,98,22.84,43,16,6.91,21,499,68,13,31
7560,=Mj:/,0.06212672415712837,33,116,26.0,58,17,8.75,21,428,68,13,31
7560,=:j:/,0.060451728450273974,41,186,21.48,40,27,5.02,21,259,68,13,31
7560,=:j:/,0.060451728450273974,41,186,21.48,40,27,5.02,21,259,68,13,31
7620,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
7620,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
7620,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
7620,N@L9I,0.2021432854074091,41,126,32.65,50,16,8.36,37,313,42,12,110
7620,N@L9I,0.2021432854074091,41,126,32.65,50,16,8.36,37,313,42,12,110
7620,@eCUI,0.12522318457342174,33,87,49.75,36,11,6.19,24,641,34,29,110
7620,=Kj:/,0.09964800853305048,34,116,45.79,52,19,7.53,21,410,68,13,31
7620,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
7620,@<CUI,0.09446376081161566,41,162,35.06,40,22,13.74,24,277,34,29,110
7620,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
7620,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
7620,.XVgI,0.0827082105358924,33,143,54.06,33,27,4.58,8,525,51,40,110
7620,=Lj:/,0.08124321028058887,35,118,35.18,50,20,6.67,21,419,68,13,31
7620,r4WUI,0.07560943085550906,45,128,27.07,64,17,16.54,70,206,52,29,110
7620,<9W4I,0.07358577820507008,45,192,42.37,36,36,-0.09,20,251,52,9,110
7620,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7620,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
7620,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
7620,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
7620,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
7620,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
7620,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
7620,rlL9I,0.0655632120854665,41,51,10.58,33,6,5.4,70,703,42,12,110
7620,H)a]l,0.06306558609051668,60,48,19.02,44,9,0.78,32,109,61,34,217
7620,=Uj:/,0.0627345613781051,35,98,22.84,43,16,6.91,21,499,68,13,31
7620,=Mj:/,0.06212672415712837,33,116,26.0,58,17,8.75,21,428,68,13,31
7620,=:j:/,0.060451728450273974,41,186,21.48,40,27,5.02,21,259,68,13,31
7620,=:j:/,0.060451728450273974,41,186,21.48,40,27,5.02,21,259,68,13,31
7620,r0W:I,0.0587836906315886,47,134,31.81,52,17,23.13,70,171,52,13,110
7620,"r,W/I",0.055708076376437286,48,146,21.09,62,16,15.81,70,135,52,6,110
7680,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
7680,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
7680,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
7680,N@L9I,0.2021432854074091,41,126,32.65,50,16,8.36,37,313,42,12,110
7680,@eCUI,0.12522318457342174,33,87,49.75,36,11,6.19,24,641,34,29,110
7680,=Kj:/,0.09964800853305048,34,116,45.79,52,19,7.53,21,410,68,13,31
7680,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
7680,@<CUI,0.09446376081161566,41,162,35.06,40,22,13.74,24,277,34,29,110
7680,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
7680,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
7680,r4WUI,0.07560943085550906,45,128,27.07,64,17,16.54,70,206,52,29,110
7680,/lE>I,0.07425738204854593,29,116,34.64,40,15,4.49,8,703,36,15,110
7680,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7680,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
7680,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
7680,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
7680,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
7680,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
7680,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
7680,rlL9I,0.0655632120854665,41,51,10.58,33,6,5.4,70,703,42,12,110
7680,H)a]l,0.06306558609051668,60,48,19.02,44,9,0.78,32,109,61,34,217
7680,=Uj:/,0.0627345613781051,35,98,22.84,43,16,6.91,21,499,68,13,31
7680,=Mj:/,0.06212672415712837,33,116,26.0,58,17,8.75,21,428,68,13,31
7680,=:j:/,0.060451728450273974,41,186,21.48,40,27,5.02,21,259,68,13,31
7680,=:j:/,0.060451728450273974,41,186,21.48,40,27,5.02,21,259,68,13,31
7680,r0W:I,0.0587836906315886,47,134,31.81,52,17,23.13,70,171,52,13,110
7680,"r,W/I",0.055708076376437286,48,146,21.09,62,16,15.81,70,135,52,6,110
7680,rl>>I,0.054387970996120825,36,55,27.84,28,7,6.58,70,703,29,15,110
7680,r6E>I,0.05407304376084632,44,126,22.89,62,16,18.13,70,224,36,15,110
7680,@dCUI,0.053763445051076005,29,88,17.85,40,10,7.05,24,632,34,29,110
7740,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
7740,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
7740,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
7740,N@L9I,0.2021432854074091,41,126,32.65,50,16,8.36,37,313,42,12,110
7740,@eCUI,0.12522318457342174,33,87,49.75,36,11,6.19,24,641,34,29,110
7740,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
7740,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
7740,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
7740,.l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7740,/l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7740,r4WUI,0.07560943085550906,45,128,27.07,64,17,16.54,70,206,52,29,110
7740,/lE>I,0.07425738204854593,29,116,34.64,40,15,4.49,8,703,36,15,110
7740,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7740,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
7740,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
7740,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
7740,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
7740,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
7740,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
7740,rlL9I,0.0655632120854665,41,51,10.58,33,6,5.4,70,703,42,12,110
7740,H)a]l,0.06306558609051668,60,48,19.02,44,9,0.78,32,109,61,34,217
7740,=Uj:/,0.0627345613781051,35,98,22.84,43,16,6.91,21,499,68,13,31
7740,=Mj:/,0.06212672415712837,33,116,26.0,58,17,8.75,21,428,68,13,31
7740,=:j:/,0.060451728450273974,41,186,21.48,40,27,5.02,21,259,68,13,31
7740,=:j:/,0.060451728450273974,41,186,21.48,40,27,5.02,21,259,68,13,31
7740,r0W:I,0.0587836906315886,47,134,31.81,52,17,23.13,70,171,52,13,110
7740,"r,W/I",0.055708076376437286,48,146,21.09,62,16,15.81,70,135,52,6,110
7740,rl>>I,0.054387970996120825,36,55,27.84,28,7,6.58,70,703,29,15,110
7740,Cl<KI,0.05427715806145539,29,72,25.33,33,9,5.09,27,703,28,23,110
7740,r6E>I,0.05407304376084632,44,126,22.89,62,16,18.13,70,224,36,15,110
7800,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
7800,3Gj:/,0.5456270034959779,41,170,64.01,33,30,-3.45,12,375,68,13,31
7800,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
7800,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
7800,N@L9I,0.2021432854074091,41,126,32.65,50,16,8.36,37,313,42,12,110
7800,3\j:/,0.14559370513845335,29,114,25.32,33,18,4.1,12,561,68,13,31
7800,@eCUI,0.12522318457342174,33,87,49.75,36,11,6.19,24,641,34,29,110
7800,",lj:/",0.12094078145274827,23,128,19.96,56,16,7.13,6,703,68,13,31
7800,3aj:/,0.10008817873069527,24,102,16.47,33,18,3.21,12,605,68,13,31
7800,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
7800,3lj(/,0.0954450137890488,34,104,13.02,50,12,8.1,12,703,68,2,31
7800,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
7800,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
7800,.l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7800,/l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7800,r4WUI,0.07560943085550906,45,128,27.07,64,17,16.54,70,206,52,29,110
7800,/lE>I,0.07425738204854593,29,116,34.64,40,15,4.49,8,703,36,15,110
7800,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7800,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7800,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
7800,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
7800,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
7800,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
7800,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
7800,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
7800,3lH:/,0.06753500356821106,28,106,9.86,46,13,8.81,12,703,38,13,31
7800,rlL9I,0.0655632120854665,41,51,10.58,33,6,5.4,70,703,42,12,110
7800,=Uj:/,0.0627345613781051,35,98,22.84,43,16,6.91,21,499,68,13,31
7800,=Mj:/,0.06212672415712837,33,116,26.0,58,17,8.75,21,428,68,13,31
7800,3ej:/,0.06047445215218063,24,105,8.53,46,15,4.4,12,641,68,13,31
7860,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
7860,3Gj:/,0.5456270034959779,41,170,64.01,33,30,-3.45,12,375,68,13,31
7860,@lj:j,0.3524128210026873,40,70,38.84,50,8,2.3,24,703,68,13,211
7860,@Hj:/,0.3109692256995967,37,124,48.92,47,19,8.36,24,384,68,13,31
7860,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
7860,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
7860,@<j:/,0.21382890869476262,42,164,34.35,40,22,14.95,24,277,68,13,31
7860,@lj:p,0.2105633517429739,37,64,24.71,50,8,2.3,24,703,68,13,229
7860,N@L9I,0.2021432854074091,41,126,32.65,50,16,8.36,37,313,42,12,110
7860,@lj:i,0.1281906066609981,36,72,20.5,50,8,2.3,24,703,68,13,207
7860,@eCUI,0.12522318457342174,33,87,49.75,36,11,6.19,24,641,34,29,110
7860,",lj:/",0.12094078145274827,23,128,19.96,56,16,7.13,6,703,68,13,31
7860,@cj:/,0.11440243349971271,33,90,19.86,36,11,5.59,24,623,68,13,31
7860,@lj:m,0.10071246210462646,33,65,11.87,50,8,2.3,24,703,68,13,220
7860,3aj:/,0.10008817873069527,24,102,16.47,33,18,3.21,12,605,68,13,31
7860,@lj:v,0.09714907738856554,37,59,18.43,28,7,-3.66,24,703,68,13,247
7860,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
7860,3lj(/,0.0954450137890488,34,104,13.02,50,12,8.1,12,703,68,2,31
7860,@l;:/,0.09370719404045964,27,79,14.4,44,9,4.8,24,703,27,13,31
7860,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
7860,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
7860,.l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7860,/l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7860,r4WUI,0.07560943085550906,45,128,27.07,64,17,16.54,70,206,52,29,110
7860,/lE>I,0.07425738204854593,29,116,34.64,40,15,4.49,8,703,36,15,110
7860,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7860,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7860,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
7860,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
7860,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
7920,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
7920,3Gj:/,0.5456270034959779,41,170,64.01,33,30,-3.45,12,375,68,13,31
7920,@lj:j,0.3524128210026873,40,70,38.84,50,8,2.3,24,703,68,13,211
7920,@Hj:/,0.3109692256995967,37,124,48.92,47,19,8.36,24,384,68,13,31
7920,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
7920,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
7920,@lj:p,0.2105633517429739,37,64,24.71,50,8,2.3,24,703,68,13,229
7920,@lj:i,0.1281906066609981,36,72,20.5,50,8,2.3,24,703,68,13,207
7920,@eCUI,0.12522318457342174,33,87,49.75,36,11,6.19,24,641,34,29,110
7920,",lj:/",0.12094078145274827,23,128,19.96,56,16,7.13,6,703,68,13,31
7920,@cj:/,0.11440243349971271,33,90,19.86,36,11,5.59,24,623,68,13,31
7920,@lj:m,0.10071246210462646,33,65,11.87,50,8,2.3,24,703,68,13,220
7920,3aj:/,0.10008817873069527,24,102,16.47,33,18,3.21,12,605,68,13,31
7920,@lj:v,0.09714907738856554,37,59,18.43,28,7,-3.66,24,703,68,13,247
7920,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
7920,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
7920,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
7920,.l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7920,/l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7920,@GjU/,0.07632651634625681,37,124,37.94,44,18,-1.96,24,375,68,29,31
7920,/lE>I,0.07425738204854593,29,116,34.64,40,15,4.49,8,703,36,15,110
7920,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7920,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7920,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
7920,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
7920,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
7920,@<jU/,0.07041943681308814,42,164,34.35,40,22,14.95,24,277,68,29,31
7920,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
7920,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
7920,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
7980,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
7980,3Gj:/,0.5456270034959779,41,170,64.01,33,30,-3.45,12,375,68,13,31
7980,@lj:j,0.3524128210026873,40,70,38.84,50,8,2.3,24,703,68,13,211
7980,@Hj:/,0.3109692256995967,37,124,48.92,47,19,8.36,24,384,68,13,31
7980,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
7980,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
7980,@lj:p,0.2105633517429739,37,64,24.71,50,8,2.3,24,703,68,13,229
7980,@lj:i,0.1281906066609981,36,72,20.5,50,8,2.3,24,703,68,13,207
7980,@eCUI,0.12522318457342174,33,87,49.75,36,11,6.19,24,641,34,29,110
7980,<IW9\,0.10686113276994433,41,120,61.08,44,18,0.35,20,392,52,12,168
7980,@lj:m,0.10071246210462646,33,65,11.87,50,8,2.3,24,703,68,13,220
7980,3aj:/,0.10008817873069527,24,102,16.47,33,18,3.21,12,605,68,13,31
7980,@lj:v,0.09714907738856554,37,59,18.43,28,7,-3.66,24,703,68,13,247
7980,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
7980,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
7980,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
7980,.l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7980,/l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
7980,@GjU/,0.07632651634625681,37,124,37.94,44,18,-1.96,24,375,68,29,31
7980,/lE>I,0.07425738204854593,29,116,34.64,40,15,4.49,8,703,36,15,110
7980,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7980,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
7980,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
7980,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
7980,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
7980,@<jU/,0.07041943681308814,42,164,34.35,40,22,14.95,24,277,68,29,31
7980,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
7980,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
7980,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
7980,3lH:/,0.06753500356821106,28,106,9.86,46,13,8.81,12,703,38,13,31
8040,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
8040,3Gj:/,0.5456270034959779,41,170,64.01,33,30,-3.45,12,375,68,13,31
8040,@lj:j,0.3524128210026873,40,70,38.84,50,8,2.3,24,703,68,13,211
8040,@Hj:/,0.3109692256995967,37,124,48.92,47,19,8.36,24,384,68,13,31
8040,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
8040,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
8040,@lj:p,0.2105633517429739,37,64,24.71,50,8,2.3,24,703,68,13,229
8040,@lj:i,0.1281906066609981,36,72,20.5,50,8,2.3,24,703,68,13,207
8040,<IW9\,0.10686113276994433,41,120,61.08,44,18,0.35,20,392,52,12,168
8040,@lj:m,0.10071246210462646,33,65,11.87,50,8,2.3,24,703,68,13,220
8040,@lj:v,0.09714907738856554,37,59,18.43,28,7,-3.66,24,703,68,13,247
8040,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
8040,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
8040,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
8040,\T<UI,0.08055221304669039,35,76,30.01,30,13,-0.89,50,490,28,29,110
8040,.l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
8040,/l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
8040,@GjU/,0.07632651634625681,37,124,37.94,44,18,-1.96,24,375,68,29,31
8040,/lE>I,0.07425738204854593,29,116,34.64,40,15,4.49,8,703,36,15,110
8040,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
8040,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
8040,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
8040,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
8040,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
8040,@<jU/,0.07041943681308814,42,164,34.35,40,22,14.95,24,277,68,29,31
8040,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
8040,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
8040,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
8040,IlW9\,0.0668188870662799,33,65,41.66,25,8,-0.85,32,703,52,12,168
8040,HlW9\,0.0668188870662799,33,65,41.66,25,8,-0.85,32,703,52,12,168
8100,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
8100,3Gj:/,0.5456270034959779,41,170,64.01,33,30,-3.45,12,375,68,13,31
8100,@lj:j,0.3524128210026873,40,70,38.84,50,8,2.3,24,703,68,13,211
8100,@Hj:/,0.3109692256995967,37,124,48.92,47,19,8.36,24,384,68,13,31
8100,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
8100,N?L9I,0.21823390298323858,42,126,35.61,58,17,19.67,37,304,42,12,110
8100,@lj:p,0.2105633517429739,37,64,24.71,50,8,2.3,24,703,68,13,229
8100,@lj:i,0.1281906066609981,36,72,20.5,50,8,2.3,24,703,68,13,207
8100,<IW9\,0.10686113276994433,41,120,61.08,44,18,0.35,20,392,52,12,168
8100,@lj:v,0.09714907738856554,37,59,18.43,28,7,-3.66,24,703,68,13,247
8100,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
8100,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
8100,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
8100,\T<UI,0.08055221304669039,35,76,30.01,30,13,-0.89,50,490,28,29,110
8100,.l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
8100,/l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
8100,\L<KI,0.07856389292010896,32,83,25.5,30,13,2.74,50,419,28,23,110
8100,@GjU/,0.07632651634625681,37,124,37.94,44,18,-1.96,24,375,68,29,31
8100,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
8100,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
8100,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
8100,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
8100,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
8100,@<jU/,0.07041943681308814,42,164,34.35,40,22,14.95,24,277,68,29,31
8100,=djUI,0.06944000547138733,31,89,10.39,40,10,7.79,21,632,68,29,110
8100,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
8100,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
8100,IlW9\,0.0668188870662799,33,65,41.66,25,8,-0.85,32,703,52,12,168
8100,HlW9\,0.0668188870662799,33,65,41.66,25,8,-0.85,32,703,52,12,168
8100,@l?:/,0.06570554600847693,28,78,11.61,44,9,5.43,24,703,30,13,31
8160,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
8160,3Gj:/,0.5456270034959779,41,170,64.01,33,30,-3.45,12,375,68,13,31
8160,@Hj:/,0.3109692256995967,37,124,48.92,47,19,8.36,24,384,68,13,31
8160,N6L9I,0.28957864577771986,44,163,41.67,47,21,20.58,37,224,42,12,110
8160,@lj:p,0.2105633517429739,37,64,24.71,50,8,2.3,24,703,68,13,229
8160,@lj:i,0.1281906066609981,36,72,20.5,50,8,2.3,24,703,68,13,207
8160,<IW9\,0.10686113276994433,41,120,61.08,44,18,0.35,20,392,52,12,168
8160,@lj:v,0.09714907738856554,37,59,18.43,28,7,-3.66,24,703,68,13,247
8160,=Cj7I,0.09578166806229149,37,145,42.22,47,19,-0.15,21,339,68,11,110
8160,NMLUI,0.08675465864228617,37,94,46.77,46,13,1.45,37,428,42,29,110
8160,r`W*I,0.0850865680101897,40,55,40.8,62,8,4.99,70,596,52,3,110
8160,\T<UI,0.08055221304669039,35,76,30.01,30,13,-0.89,50,490,28,29,110
8160,.l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
8160,/l<KI,0.07945230951647063,27,114,37.42,40,15,2.94,8,703,28,23,110
8160,\L<KI,0.07856389292010896,32,83,25.5,30,13,2.74,50,419,28,23,110
8160,@GjU/,0.07632651634625681,37,124,37.94,44,18,-1.96,24,375,68,29,31
8160,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
8160,*lj:/,0.07274386730818584,25,162,26.5,34,23,4.09,4,703,68,13,31
8160,r=WUI,0.07182228579418345,39,102,25.4,47,17,12.32,70,286,52,29,110
8160,rKWVI,0.07143720378458493,37,77,30.14,35,14,4.25,70,410,52,30,110
8160,=Sj7I,0.07108587446670704,34,112,29.53,46,15,6.96,21,481,68,11,110
8160,@<jU/,0.07041943681308814,42,164,34.35,40,22,14.95,24,277,68,29,31
8160,NYLUI,0.06914383077594749,37,81,37.07,40,10,8.04,37,534,42,29,110
8160,NYLsI,0.0688877023968999,37,81,37.07,40,10,8.04,37,534,42,48,110
8160,IlW9\,0.0668188870662799,33,65,41.66,25,8,-0.85,32,703,52,12,168
8160,HlW9\,0.0668188870662799,33,65,41.66,25,8,-0.85,32,703,52,12,168
8160,@l?:/,0.06570554600847693,28,78,11.61,44,9,5.43,24,703,30,13,31
8160,=Uj:/,0.0627345613781051,35,98,22.84,43,16,6.91,21,499,68,13,31
8160,=Mj:/,0.06212672415712837,33,116,26.0,58,17,8.75,21,428,68,13,31
