iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ubw,parameters.ott_dbw,parameters.long_tps_qty_index,parameters.short_tps_qty_index,parameters.chop_rsi_len,parameters.chop_bandwidth,parameters.max_risk
540,X<9D?ic,0.5288940185750493,59,92,57.87,53,13,9.11,145,72,27,44,11,190,40
540,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
540,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
540,+<9Dfi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
540,U:Ia@IX,0.5130062937530124,65,78,41.7,58,12,3.85,137,67,52,90,11,109,34
540,i<b^4gv,0.5126136783837376,62,94,47.04,41,12,-1.59,189,72,92,85,8,184,49
540,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
540,q<JmZ]k,0.5075344739974504,65,80,40.58,54,11,-0.75,209,72,54,109,18,159,44
540,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
540,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
540,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
540,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
540,J<9D?i_,0.4824283281005736,56,125,50.04,35,20,-0.44,108,72,27,44,11,190,38
540,h<9D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,186,72,27,44,11,190,38
540,I<9D?ia,0.47415050313686363,57,128,48.85,33,21,-1.69,106,72,27,44,11,190,39
540,]<9D?i_,0.4724042357737833,59,79,46.37,50,12,4.52,158,72,27,44,11,190,38
540,:<9D?i_,0.4657805264571692,52,170,46.1,52,23,7.04,67,72,27,44,11,190,38
540,Y<9D?ic,0.460763752701276,57,90,46.22,50,12,4.54,147,72,27,44,11,190,40
540,+<9Dki_,0.46047587507800847,55,110,38.36,50,22,6.73,28,72,27,44,22,190,38
540,";3w,AYb",0.4593466557629048,45,206,29.7,38,31,-2.98,69,49,125,6,11,149,39
540,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
540,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
540,g<9D?i_,0.4511212385051249,60,74,41.48,45,11,0.14,183,72,27,44,11,190,38
600,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
600,U<9D?ia,0.6115970433390284,62,91,72.08,53,13,9.11,137,72,27,44,11,190,39
600,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
600,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
600,];@ELwq,0.5514657536094069,62,97,64.2,58,12,6.4,158,69,38,46,14,225,47
600,+<9D_i_,0.5463099577416688,54,127,52.52,50,22,6.73,28,72,27,44,19,190,38
600,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
600,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
600,m)BUd(d,0.5313373915678059,44,109,50.64,21,19,-3.63,199,23,41,71,20,25,40
600,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
600,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
600,+<9Dfi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
600,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
600,U:Ia@IX,0.5130062937530124,65,78,41.7,58,12,3.85,137,67,52,90,11,109,34
600,i<b^4gv,0.5126136783837376,62,94,47.04,41,12,-1.59,189,72,92,85,8,184,49
600,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
600,q<JmZ]k,0.5075344739974504,65,80,40.58,54,11,-0.75,209,72,54,109,18,159,44
600,q<9D;i_,0.49592098821739883,61,75,46.73,45,11,0.14,209,72,27,44,10,190,38
600,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
600,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
600,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
600,J<9D?i_,0.4824283281005736,56,125,50.04,35,20,-0.44,108,72,27,44,11,190,38
600,h<9D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,186,72,27,44,11,190,38
600,]<9D?i_,0.4724042357737833,59,79,46.37,50,12,4.52,158,72,27,44,11,190,38
600,+<9DZi_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
600,Y<9D?ic,0.460763752701276,57,90,46.22,50,12,4.54,147,72,27,44,11,190,40
600,+<9Dki_,0.46047587507800847,55,110,38.36,50,22,6.73,28,72,27,44,22,190,38
600,";3w,AYb",0.4593466557629048,45,206,29.7,38,31,-2.98,69,49,125,6,11,149,39
600,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
600,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
660,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
660,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
660,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
660,];@ELwq,0.5514657536094069,62,97,64.2,58,12,6.4,158,69,38,46,14,225,47
660,+<9D_i_,0.5463099577416688,54,127,52.52,50,22,6.73,28,72,27,44,19,190,38
660,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
660,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
660,m)BUd(d,0.5313373915678059,44,109,50.64,21,19,-3.63,199,23,41,71,20,25,40
660,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
660,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
660,+<9Dfi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
660,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
660,U:Ia@IX,0.5130062937530124,65,78,41.7,58,12,3.85,137,67,52,90,11,109,34
660,i<b^4gv,0.5126136783837376,62,94,47.04,41,12,-1.59,189,72,92,85,8,184,49
660,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
660,q<JmZ]k,0.5075344739974504,65,80,40.58,54,11,-0.75,209,72,54,109,18,159,44
660,q<9D;i_,0.49592098821739883,61,75,46.73,45,11,0.14,209,72,27,44,10,190,38
660,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
660,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
660,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
660,J<9D?i_,0.4824283281005736,56,125,50.04,35,20,-0.44,108,72,27,44,11,190,38
660,h<9D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,186,72,27,44,11,190,38
660,]<9D?i_,0.4724042357737833,59,79,46.37,50,12,4.52,158,72,27,44,11,190,38
660,+<9DZi_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
660,Y<9D?ic,0.460763752701276,57,90,46.22,50,12,4.54,147,72,27,44,11,190,40
660,+<9Dki_,0.46047587507800847,55,110,38.36,50,22,6.73,28,72,27,44,22,190,38
660,";3w,AYb",0.4593466557629048,45,206,29.7,38,31,-2.98,69,49,125,6,11,149,39
660,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
660,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
660,g<9D?i_,0.4511212385051249,60,74,41.48,45,11,0.14,183,72,27,44,11,190,38
720,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
720,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
720,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
720,];@ELwq,0.5514657536094069,62,97,64.2,58,12,6.4,158,69,38,46,14,225,47
720,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
720,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
720,m)BUd(d,0.5313373915678059,44,109,50.64,21,19,-3.63,199,23,41,71,20,25,40
720,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
720,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
720,+<9Dfi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
720,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
720,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
720,q<9D;i_,0.49592098821739883,61,75,46.73,45,11,0.14,209,72,27,44,10,190,38
720,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
720,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
720,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
720,J<9D?i_,0.4824283281005736,56,125,50.04,35,20,-0.44,108,72,27,44,11,190,38
720,h<9D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,186,72,27,44,11,190,38
720,]<9D?i_,0.4724042357737833,59,79,46.37,50,12,4.52,158,72,27,44,11,190,38
720,+<9DZi_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
720,Y<9D?ic,0.460763752701276,57,90,46.22,50,12,4.54,147,72,27,44,11,190,40
720,";3w,AYb",0.4593466557629048,45,206,29.7,38,31,-2.98,69,49,125,6,11,149,39
720,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
720,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
720,g<9D?i_,0.4511212385051249,60,74,41.48,45,11,0.14,183,72,27,44,11,190,38
720,e+FV4Xf,0.45021242341785545,44,105,36.76,26,19,-4.61,178,28,47,73,8,147,41
720,F<9D?ic,0.432895427979743,55,136,42.25,40,22,-0.56,98,72,27,44,11,190,40
720,_;HPlA],0.4254688268589554,51,76,45.33,50,12,2.9,163,69,51,63,22,88,37
720,/<9D?ic,0.4201348348150949,50,170,36.02,50,22,9.51,38,72,27,44,11,190,40
720,B<9D?i_,0.41930604366596086,54,142,39.71,45,24,-0.03,87,72,27,44,11,190,38
780,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
780,T<5D?i_,0.5863008539834127,60,93,70.81,53,13,10.7,134,72,21,44,11,190,38
780,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
780,S<5D?i_,0.5699998265766926,59,94,67.06,53,13,10.7,132,72,21,44,11,190,38
780,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
780,];@ELwq,0.5514657536094069,62,97,64.2,58,12,6.4,158,69,38,46,14,225,47
780,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
780,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
780,m)BUd(d,0.5313373915678059,44,109,50.64,21,19,-3.63,199,23,41,71,20,25,40
780,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
780,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
780,+<5D^i_,0.5200045900009446,53,126,55.02,50,22,7.6,28,72,21,44,19,190,38
780,+<9Dfi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
780,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
780,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
780,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
780,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
780,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
780,h<9D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,186,72,27,44,11,190,38
780,k<5D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,194,72,21,44,11,190,38
780,]<9D?i_,0.4724042357737833,59,79,46.37,50,12,4.52,158,72,27,44,11,190,38
780,+<9DZi_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
780,Y<9D?ic,0.460763752701276,57,90,46.22,50,12,4.54,147,72,27,44,11,190,40
780,";3w,AYb",0.4593466557629048,45,206,29.7,38,31,-2.98,69,49,125,6,11,149,39
780,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
780,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
780,e+FV4Xf,0.45021242341785545,44,105,36.76,26,19,-4.61,178,28,47,73,8,147,41
780,F<9D?ic,0.432895427979743,55,136,42.25,40,22,-0.56,98,72,27,44,11,190,40
780,+<5Dji_,0.43030467418697166,54,111,36.38,50,22,7.6,28,72,21,44,22,190,38
780,+<5Dki_,0.43030467418697166,54,111,36.38,50,22,7.6,28,72,21,44,22,190,38
840,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
840,T<5D?i_,0.5863008539834127,60,93,70.81,53,13,10.7,134,72,21,44,11,190,38
840,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
840,S<5D?i_,0.5699998265766926,59,94,67.06,53,13,10.7,132,72,21,44,11,190,38
840,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
840,+<9Dei_,0.5620041109384601,55,122,55.42,50,22,6.73,28,72,27,44,20,190,38
840,];@ELwq,0.5514657536094069,62,97,64.2,58,12,6.4,158,69,38,46,14,225,47
840,+<9D_i_,0.5463099577416688,54,127,52.52,50,22,6.73,28,72,27,44,19,190,38
840,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
840,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
840,m)BUd(d,0.5313373915678059,44,109,50.64,21,19,-3.63,199,23,41,71,20,25,40
840,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
840,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
840,+<5D^i_,0.5200045900009446,53,126,55.02,50,22,7.6,28,72,21,44,19,190,38
840,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
840,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
840,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
840,s<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,215,72,27,44,11,190,38
840,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
840,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
840,h<9D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,186,72,27,44,11,190,38
840,k<5D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,194,72,21,44,11,190,38
840,]<9D?i_,0.4724042357737833,59,79,46.37,50,12,4.52,158,72,27,44,11,190,38
840,+<9DZi_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
840,+<9D\i_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
840,+<9D[i_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
840,Y<9D?ic,0.460763752701276,57,90,46.22,50,12,4.54,147,72,27,44,11,190,40
840,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
840,859D?ic,0.4516082285981509,49,198,47.78,48,25,3.68,62,54,27,44,11,190,40
840,d<9D?i_,0.4511212385051249,60,74,41.48,50,12,4.54,176,72,27,44,11,190,38
900,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
900,T<5D?i_,0.5863008539834127,60,93,70.81,53,13,10.7,134,72,21,44,11,190,38
900,T<9DAi_,0.5826868867412379,60,93,68.37,53,13,9.08,134,72,27,44,11,190,38
900,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
900,S<5D?i_,0.5699998265766926,59,94,67.06,53,13,10.7,132,72,21,44,11,190,38
900,S<9DAi_,0.5669394588759974,59,94,64.89,53,13,9.08,132,72,27,44,11,190,38
900,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
900,+<9Dei_,0.5620041109384601,55,122,55.42,50,22,6.73,28,72,27,44,20,190,38
900,];@ELwq,0.5514657536094069,62,97,64.2,58,12,6.4,158,69,38,46,14,225,47
900,+<9D_i_,0.5463099577416688,54,127,52.52,50,22,6.73,28,72,27,44,19,190,38
900,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
900,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
900,m)BUd(d,0.5313373915678059,44,109,50.64,21,19,-3.63,199,23,41,71,20,25,40
900,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
900,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
900,+<5D^i_,0.5200045900009446,53,126,55.02,50,22,7.6,28,72,21,44,19,190,38
900,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
900,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
900,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
900,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
900,s<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,215,72,27,44,11,190,38
900,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
900,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
900,h<9D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,186,72,27,44,11,190,38
900,k<5D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,194,72,21,44,11,190,38
900,k<9DAi_,0.47597697664157523,61,73,44.78,45,11,0.14,194,72,27,44,11,190,38
900,n<9DAi_,0.4751804323037129,60,74,44.24,45,11,0.14,202,72,27,44,11,190,38
900,+<9DZi_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
900,+<9D\i_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
900,+<9D[i_,0.46306816995199446,52,136,45.27,50,24,6.21,28,72,27,44,18,190,38
960,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
960,T<5D?i_,0.5863008539834127,60,93,70.81,53,13,10.7,134,72,21,44,11,190,38
960,T<9DAi_,0.5826868867412379,60,93,68.37,53,13,9.08,134,72,27,44,11,190,38
960,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
960,S<5D?i_,0.5699998265766926,59,94,67.06,53,13,10.7,132,72,21,44,11,190,38
960,+<8D`i_,0.5635522738243873,53,127,62.07,50,22,4.98,28,72,25,44,19,190,38
960,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
960,+<9Dei_,0.5620041109384601,55,122,55.42,50,22,6.73,28,72,27,44,20,190,38
960,];@ELwq,0.5514657536094069,62,97,64.2,58,12,6.4,158,69,38,46,14,225,47
960,+<9D_i_,0.5463099577416688,54,127,52.52,50,22,6.73,28,72,27,44,19,190,38
960,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
960,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
960,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
960,+<8Dii_,0.5259037659596708,54,119,55.62,50,22,4.98,28,72,25,44,21,190,38
960,\<8D?i_,0.5251662973402381,59,82,56.17,50,12,4.12,155,72,25,44,11,190,38
960,\<8D?i_,0.5251662973402381,59,82,56.17,50,12,4.12,155,72,25,44,11,190,38
960,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
960,+<5D^i_,0.5200045900009446,53,126,55.02,50,22,7.6,28,72,21,44,19,190,38
960,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
960,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
960,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
960,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
960,s<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,215,72,27,44,11,190,38
960,t<8D?i_,0.4936470615181563,62,74,46.82,45,11,0.14,217,72,25,44,11,190,38
960,u<8D?i_,0.4936470615181563,62,74,46.82,45,11,0.14,220,72,25,44,11,190,38
960,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
960,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
960,h<9D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,186,72,27,44,11,190,38
960,k<5D?i_,0.47597697664157523,61,73,44.78,45,11,0.14,194,72,21,44,11,190,38
960,k<9DAi_,0.47597697664157523,61,73,44.78,45,11,0.14,194,72,27,44,11,190,38
1020,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
1020,T<5D?i_,0.5863008539834127,60,93,70.81,53,13,10.7,134,72,21,44,11,190,38
1020,+<`D_i_,0.5830760243478099,54,127,51.33,52,23,7.31,28,72,89,44,19,190,38
1020,T<9DAi_,0.5826868867412379,60,93,68.37,53,13,9.08,134,72,27,44,11,190,38
1020,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
1020,S<5D?i_,0.5699998265766926,59,94,67.06,53,13,10.7,132,72,21,44,11,190,38
1020,+<`Dhi_,0.5651923395266996,55,120,52.47,52,23,7.31,28,72,89,44,21,190,38
1020,+<8D`i_,0.5635522738243873,53,127,62.07,50,22,4.98,28,72,25,44,19,190,38
1020,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
1020,+<9Dei_,0.5620041109384601,55,122,55.42,50,22,6.73,28,72,27,44,20,190,38
1020,];@ELwq,0.5514657536094069,62,97,64.2,58,12,6.4,158,69,38,46,14,225,47
1020,+<9D_i_,0.5463099577416688,54,127,52.52,50,22,6.73,28,72,27,44,19,190,38
1020,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
1020,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
1020,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
1020,+<8Dii_,0.5259037659596708,54,119,55.62,50,22,4.98,28,72,25,44,21,190,38
1020,\<8D?i_,0.5251662973402381,59,82,56.17,50,12,4.12,155,72,25,44,11,190,38
1020,\<8D?i_,0.5251662973402381,59,82,56.17,50,12,4.12,155,72,25,44,11,190,38
1020,K<9D?ic,0.5214631771449698,59,124,58.28,36,19,1.96,111,72,27,44,11,190,40
1020,+<5D^i_,0.5200045900009446,53,126,55.02,50,22,7.6,28,72,21,44,19,190,38
1020,H<`D?i_,0.5138239152185154,58,128,47.75,42,21,-1.93,103,72,89,44,11,190,38
1020,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
1020,+<9Dgi_,0.5135691566043663,55,120,50.83,50,22,6.73,28,72,27,44,21,190,38
1020,+<9Deic,0.5077660725867569,56,124,51.4,50,22,6.75,28,72,27,44,20,190,40
1020,w<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,225,72,27,44,11,190,38
1020,s<9D?i_,0.4954745822024823,62,74,46.98,45,11,0.14,215,72,27,44,11,190,38
1020,t<8D?i_,0.4936470615181563,62,74,46.82,45,11,0.14,217,72,25,44,11,190,38
1020,u<8D?i_,0.4936470615181563,62,74,46.82,45,11,0.14,220,72,25,44,11,190,38
1020,o<9D?ia,0.48650713101556403,62,77,46.62,45,11,0.16,204,72,27,44,11,190,39
1020,R<9D?i_,0.4841569348245258,58,97,50.37,50,14,6.84,129,72,27,44,11,190,38
1080,T:Ue*Xf,0.6574741588743328,60,105,83.62,53,13,9.22,134,67,71,97,6,147,41
1080,T<5D?i_,0.5863008539834127,60,93,70.81,53,13,10.7,134,72,21,44,11,190,38
1080,+<`D_i_,0.5830760243478099,54,127,51.33,52,23,7.31,28,72,89,44,19,190,38
1080,T<9DAi_,0.5826868867412379,60,93,68.37,53,13,9.08,134,72,27,44,11,190,38
1080,U<9D;i_,0.5764903547180554,60,90,66.08,53,13,9.09,137,72,27,44,10,190,38
1080,S<5D?i_,0.5699998265766926,59,94,67.06,53,13,10.7,132,72,21,44,11,190,38
1080,+<bD_i_,0.568540155319051,53,127,51.36,52,23,7.09,28,72,92,44,19,190,38
1080,+<`Dhi_,0.5651923395266996,55,120,52.47,52,23,7.31,28,72,89,44,21,190,38
1080,+<8D`i_,0.5635522738243873,53,127,62.07,50,22,4.98,28,72,25,44,19,190,38
1080,^?mGjin,0.5621391716522396,67,83,58.04,45,11,0.03,160,80,109,49,22,190,45
1080,+<9Dei_,0.5620041109384601,55,122,55.42,50,22,6.73,28,72,27,44,20,190,38
1080,+<9D_i_,0.5463099577416688,54,127,52.52,50,22,6.73,28,72,27,44,19,190,38
1080,h(cEv0e,0.5420817615197614,46,110,52.19,27,18,-5.9,186,20,93,46,25,45,41
1080,_<9D?ic,0.5391949413388196,60,84,57.25,50,12,4.54,163,72,27,44,11,190,40
1080,Q<9D?ic,0.527572160413695,59,106,60.58,50,14,8.39,126,72,27,44,11,190,40
1080,+<8Dii_,0.5259037659596708,54,119,55.62,50,22,4.98,28,72,25,44,21,190,38
1080,\<8D?i_,0.5251662973402381,59,82,56.17,50,12,4.12,155,72,25,44,11,190,38
1080,\<8D?i_,0.5251662973402381,59,82,56.17,50,12,4.12,155,72,25,44,11,190,38
