iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ma_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_bandwidth
800,kZdQv,0.0771741561616111,40,22,19.17,0,2,-1.59,90,4665,2519,719,3175
800,M+?i\,0.07579054743446229,32,95,16.34,20,15,-4.2,52,1690,1582,1023,2516
800,pS[do,0.07521265007833627,40,25,14.57,33,3,7.69,96,4222,2291,959,2997
800,lZAUm,0.07094794682803812,50,30,41.18,0,4,-6.61,91,4665,1633,770,2947
800,"_F,M:",0.06956051038240582,34,87,12.63,11,9,-3.9,75,3399,1101,668,1656
900,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
900,gZHcc,0.23147363050193695,39,33,43.79,0,4,-4.85,85,4665,1810,947,2694
900,m0SN4,0.18408571013505795,37,81,36.3,30,10,-0.56,92,2006,2089,681,1504
900,]?(oq,0.1766056300692792,43,37,18.51,66,3,10.64,72,2956,1000,1099,3048
900,g[XL`,0.167710525890905,36,41,27.87,16,6,-0.06,85,4728,2215,656,2618
900,_;T^],0.16087638809961277,37,51,36.44,60,5,12.44,75,2703,2114,884,2542
900,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
900,canZ],0.13729340497684422,32,31,34.42,0,4,-5.44,80,5108,2772,833,2542
900,GjP;_,0.1264614156676044,34,52,18.48,0,6,-10.0,44,5677,2013,441,2592
900,ijKfi,0.12499537261840621,40,20,24.11,0,3,-4.52,87,5677,1886,985,2846
900,g<SpI,0.11905506422688197,33,65,25.57,40,5,9.46,85,2766,2089,1111,2035
900,-.XOU,0.10897359568474448,29,208,18.43,32,28,6.99,11,1880,2215,694,2339
900,FbQfv,0.1076689454404665,46,30,20.68,16,6,3.54,43,5171,2038,985,3175
900,u_:U],0.10543923757983732,44,27,30.41,0,6,-6.84,102,4981,1456,770,2542
900,wNVfB,0.10027064751939545,33,56,22.38,40,5,1.97,105,3905,2165,985,1858
900,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
900,B?(Kq,0.09093866225344123,38,52,11.21,14,7,-4.79,38,2956,1000,643,3048
900,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
900,^:Dla,0.08591908318057717,38,47,19.89,40,5,2.46,73,2639,1709,1061,2643
900,o8Adb,0.08500754327319439,38,42,17.65,75,4,23.82,95,2513,1633,959,2668
900,w`+fB,0.08153522649850595,35,45,23.17,14,7,-2.58,105,5044,1076,985,1858
900,ucoM6,0.08021604017546669,36,41,20.7,40,5,4.53,102,5234,2797,668,1554
900,w:fA5,0.08009138756464483,45,68,64.59,16,6,-3.82,105,2639,2570,516,1529
900,kZdQv,0.0771741561616111,40,22,19.17,0,2,-1.59,90,4665,2519,719,3175
900,M+?i\,0.07579054743446229,32,95,16.34,20,15,-4.2,52,1690,1582,1023,2516
900,pS[do,0.07521265007833627,40,25,14.57,33,3,7.69,96,4222,2291,959,2997
900,c\X*>,0.07360046234746355,50,68,31.34,50,6,1.16,80,4791,2215,225,1757
900,lZAUm,0.07094794682803812,50,30,41.18,0,4,-6.61,91,4665,1633,770,2947
900,"_F,M:",0.06956051038240582,34,87,12.63,11,9,-3.9,75,3399,1101,668,1656
900,lGAM@,0.06741655361777192,37,62,33.92,14,7,-1.4,91,3462,1633,668,1808
1000,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1000,gZHcc,0.23147363050193695,39,33,43.79,0,4,-4.85,85,4665,1810,947,2694
1000,m0SN4,0.18408571013505795,37,81,36.3,30,10,-0.56,92,2006,2089,681,1504
1000,]?(oq,0.1766056300692792,43,37,18.51,66,3,10.64,72,2956,1000,1099,3048
1000,g[XL`,0.167710525890905,36,41,27.87,16,6,-0.06,85,4728,2215,656,2618
1000,_;T^],0.16087638809961277,37,51,36.44,60,5,12.44,75,2703,2114,884,2542
1000,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1000,canZ],0.13729340497684422,32,31,34.42,0,4,-5.44,80,5108,2772,833,2542
1000,GjP;_,0.1264614156676044,34,52,18.48,0,6,-10.0,44,5677,2013,441,2592
1000,ijKfi,0.12499537261840621,40,20,24.11,0,3,-4.52,87,5677,1886,985,2846
1000,g<SpI,0.11905506422688197,33,65,25.57,40,5,9.46,85,2766,2089,1111,2035
1000,^IDsd,0.11890582460837212,34,55,22.03,33,3,4.75,73,3589,1709,1149,2719
1000,-.XOU,0.10897359568474448,29,208,18.43,32,28,6.99,11,1880,2215,694,2339
1000,FbQfv,0.1076689454404665,46,30,20.68,16,6,3.54,43,5171,2038,985,3175
1000,u_:U],0.10543923757983732,44,27,30.41,0,6,-6.84,102,4981,1456,770,2542
1000,wNVfB,0.10027064751939545,33,56,22.38,40,5,1.97,105,3905,2165,985,1858
1000,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
1000,B?(Kq,0.09093866225344123,38,52,11.21,14,7,-4.79,38,2956,1000,643,3048
1000,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
1000,nLJ*C,0.08796408718311184,50,71,26.62,40,5,-0.04,94,3778,1861,225,1884
1000,^:Dla,0.08591908318057717,38,47,19.89,40,5,2.46,73,2639,1709,1061,2643
1000,w:fA5,0.08009138756464483,45,68,64.59,16,6,-3.82,105,2639,2570,516,1529
1000,M+?i\,0.07579054743446229,32,95,16.34,20,15,-4.2,52,1690,1582,1023,2516
1000,lZAUm,0.07094794682803812,50,30,41.18,0,4,-6.61,91,4665,1633,770,2947
1000,"_F,M:",0.06956051038240582,34,87,12.63,11,9,-3.9,75,3399,1101,668,1656
1000,lGAM@,0.06741655361777192,37,62,33.92,14,7,-1.4,91,3462,1633,668,1808
1000,VTpse,0.06692048701264144,26,49,13.61,0,4,-7.09,63,4285,2823,1149,2744
1000,^INs_,0.06333336355053627,35,57,12.7,33,3,4.75,73,3589,1962,1149,2592
1000,-Z9*W,0.06202790651840809,37,153,7.58,63,19,14.39,11,4665,1430,225,2390
1000,^IDs:,0.06061290254530591,38,78,45.38,0,5,-4.64,73,3589,1709,1149,1656
1100,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1100,gZHcc,0.23147363050193695,39,33,43.79,0,4,-4.85,85,4665,1810,947,2694
1100,m0SN4,0.18408571013505795,37,81,36.3,30,10,-0.56,92,2006,2089,681,1504
1100,]?(oq,0.1766056300692792,43,37,18.51,66,3,10.64,72,2956,1000,1099,3048
1100,g[XL`,0.167710525890905,36,41,27.87,16,6,-0.06,85,4728,2215,656,2618
1100,_;T^],0.16087638809961277,37,51,36.44,60,5,12.44,75,2703,2114,884,2542
1100,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1100,ijKfi,0.12499537261840621,40,20,24.11,0,3,-4.52,87,5677,1886,985,2846
1100,g<SpI,0.11905506422688197,33,65,25.57,40,5,9.46,85,2766,2089,1111,2035
1100,^IDsd,0.11890582460837212,34,55,22.03,33,3,4.75,73,3589,1709,1149,2719
1100,JEXn>,0.11752074993672934,29,86,29.61,20,10,-0.49,48,3335,2215,1086,1757
1100,-.XOU,0.10897359568474448,29,208,18.43,32,28,6.99,11,1880,2215,694,2339
1100,u_:U],0.10543923757983732,44,27,30.41,0,6,-6.84,102,4981,1456,770,2542
1100,wNVfB,0.10027064751939545,33,56,22.38,40,5,1.97,105,3905,2165,985,1858
1100,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
1100,B?(Kq,0.09093866225344123,38,52,11.21,14,7,-4.79,38,2956,1000,643,3048
1100,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
1100,nLJ*C,0.08796408718311184,50,71,26.62,40,5,-0.04,94,3778,1861,225,1884
1100,^:Dla,0.08591908318057717,38,47,19.89,40,5,2.46,73,2639,1709,1061,2643
1100,VT;*e,0.08242068402899513,57,61,16.91,50,4,-0.0,63,4285,1481,225,2744
1100,w:fA5,0.08009138756464483,45,68,64.59,16,6,-3.82,105,2639,2570,516,1529
1100,M+?i\,0.07579054743446229,32,95,16.34,20,15,-4.2,52,1690,1582,1023,2516
1100,"_F,M:",0.06956051038240582,34,87,12.63,11,9,-3.9,75,3399,1101,668,1656
1100,V6Z*e,0.06894985541526687,48,58,19.21,57,7,0.14,63,2386,2266,225,2744
1100,lGAM@,0.06741655361777192,37,62,33.92,14,7,-1.4,91,3462,1633,668,1808
1100,Rl;*e,0.06694539396426923,57,42,14.45,16,6,-5.52,58,5804,1481,225,2744
1100,VTpse,0.06692048701264144,26,49,13.61,0,4,-7.09,63,4285,2823,1149,2744
1100,^INs_,0.06333336355053627,35,57,12.7,33,3,4.75,73,3589,1962,1149,2592
1100,-Z9*W,0.06202790651840809,37,153,7.58,63,19,14.39,11,4665,1430,225,2390
1100,^IDs:,0.06061290254530591,38,78,45.38,0,5,-4.64,73,3589,1709,1149,1656
1200,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1200,gZHcc,0.23147363050193695,39,33,43.79,0,4,-4.85,85,4665,1810,947,2694
1200,g[XL`,0.167710525890905,36,41,27.87,16,6,-0.06,85,4728,2215,656,2618
1200,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1200,/J;ie,0.14268954431452566,30,109,23.91,20,10,0.53,14,3652,1481,1023,2744
1200,ijKfi,0.12499537261840621,40,20,24.11,0,3,-4.52,87,5677,1886,985,2846
1200,g<SpI,0.11905506422688197,33,65,25.57,40,5,9.46,85,2766,2089,1111,2035
1200,^IDsd,0.11890582460837212,34,55,22.03,33,3,4.75,73,3589,1709,1149,2719
1200,-.XOU,0.10897359568474448,29,208,18.43,32,28,6.99,11,1880,2215,694,2339
1200,wNVfB,0.10027064751939545,33,56,22.38,40,5,1.97,105,3905,2165,985,1858
1200,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
1200,B?(Kq,0.09093866225344123,38,52,11.21,14,7,-4.79,38,2956,1000,643,3048
1200,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
1200,nLJ*C,0.08796408718311184,50,71,26.62,40,5,-0.04,94,3778,1861,225,1884
1200,^:Dla,0.08591908318057717,38,47,19.89,40,5,2.46,73,2639,1709,1061,2643
1200,w:fA5,0.08009138756464483,45,68,64.59,16,6,-3.82,105,2639,2570,516,1529
1200,M+?i\,0.07579054743446229,32,95,16.34,20,15,-4.2,52,1690,1582,1023,2516
1200,^VDjF,0.07245860357970563,39,58,45.43,16,6,2.99,73,4411,1709,1035,1959
1200,^VDjF,0.07245860357970563,39,58,45.43,16,6,2.99,73,4411,1709,1035,1959
1200,"_F,M:",0.06956051038240582,34,87,12.63,11,9,-3.9,75,3399,1101,668,1656
1200,lGAM@,0.06741655361777192,37,62,33.92,14,7,-1.4,91,3462,1633,668,1808
1200,Rl;*e,0.06694539396426923,57,42,14.45,16,6,-5.52,58,5804,1481,225,2744
1200,VTpse,0.06692048701264144,26,49,13.61,0,4,-7.09,63,4285,2823,1149,2744
1200,^INs_,0.06333336355053627,35,57,12.7,33,3,4.75,73,3589,1962,1149,2592
1200,]l;*e,0.06321724124056559,60,40,13.65,25,4,-2.15,72,5804,1481,225,2744
1200,-Z9*W,0.06202790651840809,37,153,7.58,63,19,14.39,11,4665,1430,225,2390
1200,V\Z*=,0.0615927585655285,43,66,15.84,10,10,-6.39,63,4791,2266,225,1732
1200,^IDs:,0.06061290254530591,38,78,45.38,0,5,-4.64,73,3589,1709,1149,1656
1200,kGHME,0.06017426189329958,34,58,22.38,20,5,1.3,90,3462,1810,668,1934
1200,lfAem,0.058773627787924866,33,21,15.17,0,3,-4.9,91,5424,1633,972,2947
1300,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1300,gITs9,0.439527200612499,38,68,67.06,14,7,-7.48,85,3589,2114,1149,1630
1300,gITgX,0.23279497388595352,38,50,38.31,20,5,-4.85,85,3589,2114,997,2415
1300,gZHcc,0.23147363050193695,39,33,43.79,0,4,-4.85,85,4665,1810,947,2694
1300,gITjX,0.214181245121307,38,50,35.37,20,5,-4.85,85,3589,2114,1035,2415
1300,gITsS,0.21100241059865585,36,49,35.12,20,5,-4.85,85,3589,2114,1149,2289
1300,g[XL`,0.167710525890905,36,41,27.87,16,6,-0.06,85,4728,2215,656,2618
1300,V5Zs2,0.15209572232862809,37,103,63.07,50,12,-0.39,63,2323,2266,1149,1453
1300,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1300,ijKfi,0.12499537261840621,40,20,24.11,0,3,-4.52,87,5677,1886,985,2846
1300,g<SpI,0.11905506422688197,33,65,25.57,40,5,9.46,85,2766,2089,1111,2035
1300,^IDsd,0.11890582460837212,34,55,22.03,33,3,4.75,73,3589,1709,1149,2719
1300,-.XOU,0.10897359568474448,29,208,18.43,32,28,6.99,11,1880,2215,694,2339
1300,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
1300,B?(Kq,0.09093866225344123,38,52,11.21,14,7,-4.79,38,2956,1000,643,3048
1300,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
1300,nLJ*C,0.08796408718311184,50,71,26.62,40,5,-0.04,94,3778,1861,225,1884
1300,M+?i\,0.07579054743446229,32,95,16.34,20,15,-4.2,52,1690,1582,1023,2516
1300,^VDjF,0.07245860357970563,39,58,45.43,16,6,2.99,73,4411,1709,1035,1959
1300,gI5sX,0.07168253421644168,32,55,16.96,0,5,-6.26,85,3589,1329,1149,2415
1300,"_F,M:",0.06956051038240582,34,87,12.63,11,9,-3.9,75,3399,1101,668,1656
1300,V5Zs?,0.06928862511679104,39,88,39.81,40,10,0.29,63,2323,2266,1149,1782
1300,Rl;*e,0.06694539396426923,57,42,14.45,16,6,-5.52,58,5804,1481,225,2744
1300,VTpse,0.06692048701264144,26,49,13.61,0,4,-7.09,63,4285,2823,1149,2744
1300,",ViCC",0.06576314843630428,26,159,43.3,20,24,1.13,10,4411,2646,542,1884
1300,^INs_,0.06333336355053627,35,57,12.7,33,3,4.75,73,3589,1962,1149,2592
1300,]l;*e,0.06321724124056559,60,40,13.65,25,4,-2.15,72,5804,1481,225,2744
1300,V\Z*=,0.0615927585655285,43,66,15.84,10,10,-6.39,63,4791,2266,225,1732
1300,^V/CF,0.061501895124701084,40,69,23.27,28,7,-0.01,73,4411,1177,542,1959
1300,^IDs:,0.06061290254530591,38,78,45.38,0,5,-4.64,73,3589,1709,1149,1656
1400,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1400,gITs9,0.439527200612499,38,68,67.06,14,7,-7.48,85,3589,2114,1149,1630
1400,^IDs7,0.2442399250237065,38,80,48.07,0,7,-7.19,73,3589,1709,1149,1580
1400,gITgX,0.23279497388595352,38,50,38.31,20,5,-4.85,85,3589,2114,997,2415
1400,gZHcc,0.23147363050193695,39,33,43.79,0,4,-4.85,85,4665,1810,947,2694
1400,gITjX,0.214181245121307,38,50,35.37,20,5,-4.85,85,3589,2114,1035,2415
1400,gITsS,0.21100241059865585,36,49,35.12,20,5,-4.85,85,3589,2114,1149,2289
1400,V5Zs2,0.15209572232862809,37,103,63.07,50,12,-0.39,63,2323,2266,1149,1453
1400,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1400,ijKfi,0.12499537261840621,40,20,24.11,0,3,-4.52,87,5677,1886,985,2846
1400,g<SpI,0.11905506422688197,33,65,25.57,40,5,9.46,85,2766,2089,1111,2035
1400,^IDsd,0.11890582460837212,34,55,22.03,33,3,4.75,73,3589,1709,1149,2719
1400,-.XOU,0.10897359568474448,29,208,18.43,32,28,6.99,11,1880,2215,694,2339
1400,VVZBe,0.10521679695647293,37,48,18.58,0,4,-4.66,63,4411,2266,529,2744
1400,kJZ^.,0.10439448755940675,34,66,64.2,0,6,-5.8,90,3652,2266,884,1352
1400,^HDsF,0.09856042744549222,38,67,26.29,0,6,-6.1,73,3525,1709,1149,1959
1400,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
1400,B?(Kq,0.09093866225344123,38,52,11.21,14,7,-4.79,38,2956,1000,643,3048
1400,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
1400,nLJ*C,0.08796408718311184,50,71,26.62,40,5,-0.04,94,3778,1861,225,1884
1400,pJd^:,0.08357107162961451,35,64,46.09,0,5,-5.79,96,3652,2519,884,1656
1400,M+?i\,0.07579054743446229,32,95,16.34,20,15,-4.2,52,1690,1582,1023,2516
1400,^VDjF,0.07245860357970563,39,58,45.43,16,6,2.99,73,4411,1709,1035,1959
1400,gI5sX,0.07168253421644168,32,55,16.96,0,5,-6.26,85,3589,1329,1149,2415
1400,V5Zs?,0.06928862511679104,39,88,39.81,40,10,0.29,63,2323,2266,1149,1782
1400,",ViCC",0.06576314843630428,26,159,43.3,20,24,1.13,10,4411,2646,542,1884
1400,VVMCe,0.06471045089034963,37,48,11.35,0,5,-5.72,63,4411,1937,542,2744
1400,^INs_,0.06333336355053627,35,57,12.7,33,3,4.75,73,3589,1962,1149,2592
1400,V\Z*=,0.0615927585655285,43,66,15.84,10,10,-6.39,63,4791,2266,225,1732
1400,^V/CF,0.061501895124701084,40,69,23.27,28,7,-0.01,73,4411,1177,542,1959
1500,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1500,^IDs7,0.2442399250237065,38,80,48.07,0,7,-7.19,73,3589,1709,1149,1580
1500,t5Xs>,0.1882723509255372,40,67,51.8,28,7,2.82,101,2323,2215,1149,1757
1500,pfdOv,0.15542635736530983,44,18,25.6,0,2,-4.1,96,5424,2519,694,3175
1500,pfDfv,0.15280057762367258,44,18,24.03,0,2,-3.7,96,5424,1709,985,3175
1500,V5Zs2,0.15209572232862809,37,103,63.07,50,12,-0.39,63,2323,2266,1149,1453
1500,pfd;v,0.14870854699249278,50,18,24.5,0,2,-4.1,96,5424,2519,441,3175
1500,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1500,VVZFe,0.14175573677147224,37,48,24.52,0,4,-4.66,63,4411,2266,580,2744
1500,ijKfi,0.12499537261840621,40,20,24.11,0,3,-4.52,87,5677,1886,985,2846
1500,g<SpI,0.11905506422688197,33,65,25.57,40,5,9.46,85,2766,2089,1111,2035
1500,^IDsd,0.11890582460837212,34,55,22.03,33,3,4.75,73,3589,1709,1149,2719
1500,pfd6v,0.10999084682219651,50,18,18.0,0,2,-4.1,96,5424,2519,377,3175
1500,-.XOU,0.10897359568474448,29,208,18.43,32,28,6.99,11,1880,2215,694,2339
1500,VVZBe,0.10521679695647293,37,48,18.58,0,4,-4.66,63,4411,2266,529,2744
1500,kJZ^.,0.10439448755940675,34,66,64.2,0,6,-5.8,90,3652,2266,884,1352
1500,^HDsF,0.09856042744549222,38,67,26.29,0,6,-6.1,73,3525,1709,1149,1959
1500,VI)se,0.09827542358623534,34,55,14.08,33,3,-3.33,63,3589,1025,1149,2744
1500,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
1500,VIZ)e,0.09441842052241374,48,54,13.18,25,4,-1.99,63,3589,2266,213,2744
1500,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
1500,nLJ*C,0.08796408718311184,50,71,26.62,40,5,-0.04,94,3778,1861,225,1884
1500,85Us>,0.08565228284391516,29,162,20.54,12,25,-9.56,25,2323,2139,1149,1757
1500,85Xn>,0.0843878870357773,29,161,20.35,12,25,-9.6,25,2323,2215,1086,1757
1500,p5ds(,0.0769174878359258,38,77,58.36,20,10,6.57,96,2323,2519,1149,1200
1500,^VDjF,0.07245860357970563,39,58,45.43,16,6,2.99,73,4411,1709,1035,1959
1500,gI5sX,0.07168253421644168,32,55,16.96,0,5,-6.26,85,3589,1329,1149,2415
1500,V5Zs?,0.06928862511679104,39,88,39.81,40,10,0.29,63,2323,2266,1149,1782
1500,",ViCC",0.06576314843630428,26,159,43.3,20,24,1.13,10,4411,2646,542,1884
1500,8?X^>,0.06353359523052107,27,146,39.14,25,16,-3.21,25,2956,2215,884,1757
1600,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1600,JfXt>,0.3070866848111161,37,64,45.29,0,8,-8.43,48,5424,2215,1162,1757
1600,8bXo>,0.20607688420305784,34,86,40.08,25,8,-5.6,25,5171,2215,1099,1757
1600,t5Xs>,0.1882723509255372,40,67,51.8,28,7,2.82,101,2323,2215,1149,1757
1600,pfdwv,0.16781612070494897,44,18,29.21,0,2,-4.1,96,5424,2519,1200,3175
1600,pfdOv,0.15542635736530983,44,18,25.6,0,2,-4.1,96,5424,2519,694,3175
1600,V5Zs2,0.15209572232862809,37,103,63.07,50,12,-0.39,63,2323,2266,1149,1453
1600,pfd;v,0.14870854699249278,50,18,24.5,0,2,-4.1,96,5424,2519,441,3175
1600,8br^>,0.14611833783684974,33,84,25.35,28,7,-3.57,25,5171,2873,884,1757
1600,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1600,VVZFe,0.14175573677147224,37,48,24.52,0,4,-4.66,63,4411,2266,580,2744
1600,V\ZMq,0.13237134972643969,46,32,24.16,0,3,-1.28,63,4791,2266,668,3048
1600,V\:*q,0.12793139692651548,63,36,17.16,0,3,-1.92,63,4791,1456,225,3048
1600,pfd?v,0.1276181236443021,44,18,20.99,0,2,-4.1,96,5424,2519,491,3175
1600,ijKfi,0.12499537261840621,40,20,24.11,0,3,-4.52,87,5677,1886,985,2846
1600,V\Z*J,0.121361408216169,45,59,15.68,10,10,-6.39,63,4791,2266,225,2061
1600,g<SpI,0.11905506422688197,33,65,25.57,40,5,9.46,85,2766,2089,1111,2035
1600,8b2^>,0.11011213012783581,32,100,16.89,25,8,-5.31,25,5171,1253,884,1757
1600,pfd6v,0.10999084682219651,50,18,18.0,0,2,-4.1,96,5424,2519,377,3175
1600,kJZ^.,0.10439448755940675,34,66,64.2,0,6,-5.8,90,3652,2266,884,1352
1600,JTXi>,0.0982457690536565,35,82,33.68,0,8,-8.46,48,4285,2215,1023,1757
1600,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
1600,^I+sF,0.09458103802348501,34,75,18.31,0,5,-4.56,73,3589,1076,1149,1959
1600,VIZ)e,0.09441842052241374,48,54,13.18,25,4,-1.99,63,3589,2266,213,2744
1600,VlM*q,0.08867449236558488,50,34,9.02,0,4,-4.69,63,5804,1937,225,3048
1600,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
1600,nLJ*C,0.08796408718311184,50,71,26.62,40,5,-0.04,94,3778,1861,225,1884
1600,(lZ*q,0.08772568786515439,31,76,12.05,25,8,0.31,5,5804,2266,225,3048
1600,85Us>,0.08565228284391516,29,162,20.54,12,25,-9.56,25,2323,2139,1149,1757
1600,JmXt>,0.08519248382579615,28,60,18.04,0,8,-7.92,48,5867,2215,1162,1757
1700,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1700,JfXt>,0.3070866848111161,37,64,45.29,0,8,-8.43,48,5424,2215,1162,1757
1700,8bXo>,0.20607688420305784,34,86,40.08,25,8,-5.6,25,5171,2215,1099,1757
1700,pfdOv,0.15542635736530983,44,18,25.6,0,2,-4.1,96,5424,2519,694,3175
1700,V5Zs2,0.15209572232862809,37,103,63.07,50,12,-0.39,63,2323,2266,1149,1453
1700,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1700,VVZFe,0.14175573677147224,37,48,24.52,0,4,-4.66,63,4411,2266,580,2744
1700,V\ZMq,0.13237134972643969,46,32,24.16,0,3,-1.28,63,4791,2266,668,3048
1700,V\:*q,0.12793139692651548,63,36,17.16,0,3,-1.92,63,4791,1456,225,3048
1700,pfd?v,0.1276181236443021,44,18,20.99,0,2,-4.1,96,5424,2519,491,3175
1700,VlS*q,0.11419188977312936,50,34,11.64,0,4,-4.77,63,5804,2089,225,3048
1700,8b2^>,0.11011213012783581,32,100,16.89,25,8,-5.31,25,5171,1253,884,1757
1700,pfd6v,0.10999084682219651,50,18,18.0,0,2,-4.1,96,5424,2519,377,3175
1700,V\j*B,0.10991822772960569,41,62,14.86,20,10,-1.32,63,4791,2671,225,1858
1700,kJZ^.,0.10439448755940675,34,66,64.2,0,6,-5.8,90,3652,2266,884,1352
1700,JTXi>,0.0982457690536565,35,82,33.68,0,8,-8.46,48,4285,2215,1023,1757
1700,vUtG@,0.0951611737596537,38,52,15.1,20,5,0.57,104,4348,2924,592,1808
1700,^I+sF,0.09458103802348501,34,75,18.31,0,5,-4.56,73,3589,1076,1149,1959
1700,VIZ)e,0.09441842052241374,48,54,13.18,25,4,-1.99,63,3589,2266,213,2744
1700,VlM*q,0.08867449236558488,50,34,9.02,0,4,-4.69,63,5804,1937,225,3048
1700,j(cN:,0.08831530906582655,36,94,16.14,8,12,-11.24,89,1500,2494,681,1656
1700,nLJ*C,0.08796408718311184,50,71,26.62,40,5,-0.04,94,3778,1861,225,1884
1700,85Us>,0.08565228284391516,29,162,20.54,12,25,-9.56,25,2323,2139,1149,1757
1700,JmXt>,0.08519248382579615,28,60,18.04,0,8,-7.92,48,5867,2215,1162,1757
1700,JmXt>,0.08519248382579615,28,60,18.04,0,8,-7.92,48,5867,2215,1162,1757
1700,NlZ*q,0.08514186270924289,46,32,12.31,0,5,-9.75,53,5804,2266,225,3048
1700,85Xn>,0.0843878870357773,29,161,20.35,12,25,-9.6,25,2323,2215,1086,1757
1700,Vm8*e,0.08103620194112937,58,39,7.95,0,4,-4.86,63,5867,1405,225,2744
1700,V\j*5,0.07769803348715759,42,69,18.94,18,11,-2.76,63,4791,2671,225,1529
1700,p5ds(,0.0769174878359258,38,77,58.36,20,10,6.57,96,2323,2519,1149,1200
1800,p.Y@8,0.5270471156560939,48,83,66.66,50,8,0.66,96,1880,2241,504,1605
1800,JfXt>,0.3070866848111161,37,64,45.29,0,8,-8.43,48,5424,2215,1162,1757
1800,8bXo>,0.20607688420305784,34,86,40.08,25,8,-5.6,25,5171,2215,1099,1757
1800,V\ZUq,0.16939213945896392,46,32,30.97,0,3,-1.28,63,4791,2266,770,3048
1800,V\Zfs,0.16070468534199608,48,31,29.66,0,3,-1.28,63,4791,2266,985,3099
1800,pfdOv,0.15542635736530983,44,18,25.6,0,2,-4.1,96,5424,2519,694,3175
1800,V5Zs2,0.15209572232862809,37,103,63.07,50,12,-0.39,63,2323,2266,1149,1453
1800,VTZXe,0.14527339679162152,28,50,26.73,25,4,4.15,63,4285,2266,808,2744
1800,VVZFe,0.14175573677147224,37,48,24.52,0,4,-4.66,63,4411,2266,580,2744
1800,V\>*q,0.1333819268247324,63,36,18.02,0,3,-1.28,63,4791,1557,225,3048
1800,V\ZMq,0.13237134972643969,46,32,24.16,0,3,-1.28,63,4791,2266,668,3048
1800,pfd?v,0.1276181236443021,44,18,20.99,0,2,-4.1,96,5424,2519,491,3175
1800,VlS*q,0.11419188977312936,50,34,11.64,0,4,-4.77,63,5804,2089,225,3048
1800,8b2^>,0.11011213012783581,32,100,16.89,25,8,-5.31,25,5171,1253,884,1757
