iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ce_atr_len,parameters.ce_mult
6780,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
6780,K(Lr,0.31723532861794673,46,52,70.82,15,13,-12.94,12,1,19,47
6780,?*.C,0.3137536562742234,57,64,60.1,44,9,-0.18,8,11,4,24
6780,"?*,6",0.30908771102881855,56,69,59.0,41,12,-0.85,8,11,3,17
6780,>*1h,0.30876438678097584,62,45,72.82,42,7,0.88,8,11,5,42
6780,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
6780,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
6780,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
6780,>*q@,0.30281509773836496,52,67,54.58,45,11,-0.8,8,11,37,22
6780,>*ci,0.30252922918552655,55,43,73.81,42,7,0.7,8,11,30,43
6780,m(*r,0.3009696918401153,45,35,74.25,25,8,-5.16,22,1,2,47
6780,?*pC,0.2995390516680453,53,66,50.72,45,11,-1.56,8,11,37,24
6780,W(Lv,0.29847355030298117,50,46,64.76,11,9,-11.77,15,1,19,49
6780,";*,V",0.29658381359527414,51,52,63.83,22,9,-8.29,7,11,3,33
6780,>*qv,0.2964981985298244,60,38,75.9,42,7,0.11,8,11,37,49
6780,?*1C,0.2964961946074769,57,63,53.14,44,9,-0.11,8,11,5,24
6780,>*qD,0.29501966365604354,53,66,50.72,45,11,-1.56,8,11,37,24
6780,O(Or,0.294832263209479,47,53,64.84,10,10,-11.95,13,1,20,47
6780,?*9C,0.2934071997230585,57,61,51.46,44,9,0.06,8,11,9,24
6840,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
6840,"?*,*",0.3550481546382056,57,71,66.97,41,12,4.29,8,11,3,11
6840,>*Ue,0.34789572553323445,59,44,72.75,42,7,0.84,8,11,23,41
6840,>*.C,0.3459383687010849,57,64,60.1,44,9,-0.18,8,11,4,24
6840,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
6840,K(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
6840,>*5C,0.33265464022467356,58,62,54.36,44,9,-0.13,8,11,7,24
6840,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
6840,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
6840,>*Uh,0.3260439787168193,58,43,64.77,42,7,0.75,8,11,23,42
6840,>*kC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
6840,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
6840,>*0C,0.3250665170345926,57,63,53.14,44,9,-0.11,8,11,5,24
6840,Q(Lr,0.3244376298292254,48,52,74.79,10,10,-11.92,13,1,19,47
6840,P(Lr,0.3244376298292254,48,52,74.79,10,10,-11.92,13,1,19,47
6840,>*iC,0.32340145905427203,47,68,47.03,45,11,-1.36,8,11,33,24
6840,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
6840,P(Dr,0.3185061592742318,47,51,71.35,10,10,-12.16,13,1,15,47
6840,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
6840,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
6840,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
6840,>*1h,0.30876438678097584,62,45,72.82,42,7,0.88,8,11,5,42
6840,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
6840,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
6840,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
6840,m(*r,0.3009696918401153,45,35,74.25,25,8,-5.16,22,1,2,47
6840,?*pC,0.2995390516680453,53,66,50.72,45,11,-1.56,8,11,37,24
6840,";*,V",0.29658381359527414,51,52,63.83,22,9,-8.29,7,11,3,33
6840,?*1C,0.2964961946074769,57,63,53.14,44,9,-0.11,8,11,5,24
6840,>*qD,0.29501966365604354,53,66,50.72,45,11,-1.56,8,11,37,24
6900,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
6900,>*Ue,0.34789572553323445,59,44,72.75,42,7,0.84,8,11,23,41
6900,>*.C,0.3459383687010849,57,64,60.1,44,9,-0.18,8,11,4,24
6900,>*7.,0.3436415463532662,59,71,66.56,41,12,4.9,8,11,8,13
6900,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
6900,K(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
6900,>*5C,0.33265464022467356,58,62,54.36,44,9,-0.13,8,11,7,24
6900,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
6900,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
6900,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
6900,>*Uh,0.3260439787168193,58,43,64.77,42,7,0.75,8,11,23,42
6900,>*kC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
6900,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
6900,>*0C,0.3250665170345926,57,63,53.14,44,9,-0.11,8,11,5,24
6900,Q(Lr,0.3244376298292254,48,52,74.79,10,10,-11.92,13,1,19,47
6900,>*iC,0.32340145905427203,47,68,47.03,45,11,-1.36,8,11,33,24
6900,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
6900,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
6900,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
6900,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
6900,>*7d,0.3143105719138177,62,45,75.61,42,7,0.86,8,11,8,40
6900,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
6900,>*1h,0.30876438678097584,62,45,72.82,42,7,0.88,8,11,5,42
6900,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
6900,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
6900,>*7D,0.3057349254731183,59,61,58.07,44,9,-0.04,8,11,8,24
6900,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
6900,m(*r,0.3009696918401153,45,35,74.25,25,8,-5.16,22,1,2,47
6900,";*,V",0.29658381359527414,51,52,63.83,22,9,-8.29,7,11,3,33
6900,?*1C,0.2964961946074769,57,63,53.14,44,9,-0.11,8,11,5,24
6960,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
6960,>*Ue,0.34789572553323445,59,44,72.75,42,7,0.84,8,11,23,41
6960,>*.C,0.3459383687010849,57,64,60.1,44,9,-0.18,8,11,4,24
6960,>*7.,0.3436415463532662,59,71,66.56,41,12,4.9,8,11,8,13
6960,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
6960,K(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
6960,>*5C,0.33265464022467356,58,62,54.36,44,9,-0.13,8,11,7,24
6960,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
6960,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
6960,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
6960,>*Uh,0.3260439787168193,58,43,64.77,42,7,0.75,8,11,23,42
6960,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
6960,>*0C,0.3250665170345926,57,63,53.14,44,9,-0.11,8,11,5,24
6960,>*lO,0.3235133782666909,45,59,64.83,28,7,-2.19,8,11,35,30
6960,>*iC,0.32340145905427203,47,68,47.03,45,11,-1.36,8,11,33,24
6960,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
6960,>*lo,0.3183385151172941,56,41,77.44,42,7,0.43,8,11,35,46
6960,>*lo,0.3183385151172941,56,41,77.44,42,7,0.43,8,11,35,46
6960,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
6960,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
6960,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
6960,>*7d,0.3143105719138177,62,45,75.61,42,7,0.86,8,11,8,40
6960,>*lt,0.31048463939407156,60,38,76.21,42,7,0.26,8,11,35,48
6960,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
6960,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
6960,>*3C,0.30805433358869727,58,62,57.1,44,9,-0.13,8,11,6,24
6960,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
6960,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
6960,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
6960,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7020,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
7020,>*.C,0.3459383687010849,57,64,60.1,44,9,-0.18,8,11,4,24
7020,>*7.,0.3436415463532662,59,71,66.56,41,12,4.9,8,11,8,13
7020,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7020,K(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7020,>*5C,0.33265464022467356,58,62,54.36,44,9,-0.13,8,11,7,24
7020,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
7020,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7020,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7020,>*Uh,0.3260439787168193,58,43,64.77,42,7,0.75,8,11,23,42
7020,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
7020,>*iC,0.32340145905427203,47,68,47.03,45,11,-1.36,8,11,33,24
7020,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
7020,=*l=,0.3195725406132773,50,72,49.36,38,13,-1.93,7,11,35,21
7020,>*lo,0.3183385151172941,56,41,77.44,42,7,0.43,8,11,35,46
7020,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
7020,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
7020,>*lt,0.31048463939407156,60,38,76.21,42,7,0.26,8,11,35,48
7020,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
7020,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
7020,>*3C,0.30805433358869727,58,62,57.1,44,9,-0.13,8,11,6,24
7020,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
7020,=*lu,0.30603115101720557,56,41,64.89,33,9,0.77,7,11,35,49
7020,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
7020,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7020,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7020,>*qC,0.30168416565107653,53,66,50.72,45,11,-1.56,8,11,37,24
7020,m(*r,0.3009696918401153,45,35,74.25,25,8,-5.16,22,1,2,47
7020,>*lB,0.3006155959462545,48,68,49.68,45,11,-0.81,8,11,35,23
7020,>*:C,0.29869329867550143,57,61,52.78,50,10,0.11,8,11,10,24
7080,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
7080,>*.C,0.3459383687010849,57,64,60.1,44,9,-0.18,8,11,4,24
7080,>*7.,0.3436415463532662,59,71,66.56,41,12,4.9,8,11,8,13
7080,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7080,K(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7080,>*5C,0.33265464022467356,58,62,54.36,44,9,-0.13,8,11,7,24
7080,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
7080,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7080,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7080,>*Uh,0.3260439787168193,58,43,64.77,42,7,0.75,8,11,23,42
7080,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
7080,>*iC,0.32340145905427203,47,68,47.03,45,11,-1.36,8,11,33,24
7080,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
7080,=*l=,0.3195725406132773,50,72,49.36,38,13,-1.93,7,11,35,21
7080,=*6R,0.31945802006355156,52,55,65.14,30,10,-7.97,7,11,8,31
7080,>*lo,0.3183385151172941,56,41,77.44,42,7,0.43,8,11,35,46
7080,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
7080,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
7080,>*lt,0.31048463939407156,60,38,76.21,42,7,0.26,8,11,35,48
7080,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
7080,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
7080,>*3C,0.30805433358869727,58,62,57.1,44,9,-0.13,8,11,6,24
7080,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
7080,=*lu,0.30603115101720557,56,41,64.89,33,9,0.77,7,11,35,49
7080,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
7080,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7080,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7080,>*qC,0.30168416565107653,53,66,50.72,45,11,-1.56,8,11,37,24
7080,=*6c,0.3014440975868817,57,47,61.16,25,8,-0.24,7,11,8,40
7080,>*lB,0.3006155959462545,48,68,49.68,45,11,-0.81,8,11,35,23
7140,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
7140,>*.C,0.3459383687010849,57,64,60.1,44,9,-0.18,8,11,4,24
7140,>*7.,0.3436415463532662,59,71,66.56,41,12,4.9,8,11,8,13
7140,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7140,K(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7140,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
7140,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7140,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7140,>*Uh,0.3260439787168193,58,43,64.77,42,7,0.75,8,11,23,42
7140,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
7140,>*iC,0.32340145905427203,47,68,47.03,45,11,-1.36,8,11,33,24
7140,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
7140,=*l=,0.3195725406132773,50,72,49.36,38,13,-1.93,7,11,35,21
7140,=*6R,0.31945802006355156,52,55,65.14,30,10,-7.97,7,11,8,31
7140,>*lo,0.3183385151172941,56,41,77.44,42,7,0.43,8,11,35,46
7140,"?*,X",0.31757999367545797,58,48,71.18,25,8,-7.14,8,11,3,34
7140,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
7140,>*lt,0.31048463939407156,60,38,76.21,42,7,0.26,8,11,35,48
7140,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
7140,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
7140,>*3C,0.30805433358869727,58,62,57.1,44,9,-0.13,8,11,6,24
7140,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
7140,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7140,>*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7140,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7140,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
7140,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7140,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7140,>*qC,0.30168416565107653,53,66,50.72,45,11,-1.56,8,11,37,24
7140,=*6c,0.3014440975868817,57,47,61.16,25,8,-0.24,7,11,8,40
7200,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
7200,>*.C,0.3459383687010849,57,64,60.1,44,9,-0.18,8,11,4,24
7200,>*7.,0.3436415463532662,59,71,66.56,41,12,4.9,8,11,8,13
7200,>*Oc,0.34178479805190237,60,46,92.2,42,7,0.88,8,11,20,40
7200,>*Nc,0.34178479805190237,60,46,92.2,42,7,0.88,8,11,20,40
7200,>*Lc,0.3408669874774678,60,46,91.63,42,7,0.92,8,11,19,40
7200,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7200,K(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7200,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
7200,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7200,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7200,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
7200,>*iC,0.32340145905427203,47,68,47.03,45,11,-1.36,8,11,33,24
7200,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
7200,>*lo,0.3183385151172941,56,41,77.44,42,7,0.43,8,11,35,46
7200,>*lM,0.31751023845445897,48,58,66.95,25,8,-4.54,8,11,35,29
7200,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
7200,>*Tc,0.31325320573187726,58,46,74.94,42,7,0.93,8,11,23,40
7200,>*9c,0.31191972834770454,62,45,75.31,42,7,0.82,8,11,9,40
7200,>*lt,0.31048463939407156,60,38,76.21,42,7,0.26,8,11,35,48
7200,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
7200,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
7200,>*3C,0.30805433358869727,58,62,57.1,44,9,-0.13,8,11,6,24
7200,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
7200,>*Fc,0.3075536074982925,58,46,72.12,42,7,0.83,8,11,16,40
7200,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7200,>*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7200,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7200,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
7200,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7260,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
7260,>*7.,0.3436415463532662,59,71,66.56,41,12,4.9,8,11,8,13
7260,>*Nc,0.34178479805190237,60,46,92.2,42,7,0.88,8,11,20,40
7260,>*Lc,0.3408669874774678,60,46,91.63,42,7,0.92,8,11,19,40
7260,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7260,K(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7260,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
7260,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7260,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7260,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
7260,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
7260,>*lM,0.31751023845445897,48,58,66.95,25,8,-4.54,8,11,35,29
7260,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
7260,>*Tc,0.31325320573187726,58,46,74.94,42,7,0.93,8,11,23,40
7260,>*9c,0.31191972834770454,62,45,75.31,42,7,0.82,8,11,9,40
7260,>*lt,0.31048463939407156,60,38,76.21,42,7,0.26,8,11,35,48
7260,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
7260,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
7260,>*3C,0.30805433358869727,58,62,57.1,44,9,-0.13,8,11,6,24
7260,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
7260,>*Fc,0.3075536074982925,58,46,72.12,42,7,0.83,8,11,16,40
7260,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7260,>*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7260,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7260,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
7260,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7260,=*6c,0.3014440975868817,57,47,61.16,25,8,-0.24,7,11,8,40
7260,>*lB,0.3006155959462545,48,68,49.68,45,11,-0.81,8,11,35,23
7260,=*ct,0.3002020152420141,57,42,62.68,25,8,-0.84,7,11,30,48
7260,=*c=,0.29945469061644286,50,73,42.98,46,13,-1.25,7,11,30,21
7320,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
7320,>*7.,0.3436415463532662,59,71,66.56,41,12,4.9,8,11,8,13
7320,>*Nc,0.34178479805190237,60,46,92.2,42,7,0.88,8,11,20,40
7320,>*Lc,0.3408669874774678,60,46,91.63,42,7,0.92,8,11,19,40
7320,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7320,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
7320,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7320,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7320,@*l=,0.32627487883659595,52,68,57.9,36,11,-2.81,8,11,35,21
7320,>*jC,0.3254684104613054,47,68,47.52,45,11,-1.4,8,11,34,24
7320,N(ar,0.32326343474011915,46,52,72.07,10,10,-11.77,13,1,29,47
7320,=*q=,0.3176518552989412,48,70,53.37,41,12,-1.85,7,11,37,21
7320,>*lM,0.31751023845445897,48,58,66.95,25,8,-4.54,8,11,35,29
7320,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
7320,>*Tc,0.31325320573187726,58,46,74.94,42,7,0.93,8,11,23,40
7320,>*lt,0.31048463939407156,60,38,76.21,42,7,0.26,8,11,35,48
7320,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
7320,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
7320,>*3C,0.30805433358869727,58,62,57.1,44,9,-0.13,8,11,6,24
7320,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
7320,>*Fc,0.3075536074982925,58,46,72.12,42,7,0.83,8,11,16,40
7320,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7320,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7320,=*f=,0.30484528945556066,50,73,47.38,46,13,-1.29,7,11,32,21
7320,=*f=,0.30484528945556066,50,73,47.38,46,13,-1.29,7,11,32,21
7320,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
7320,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7320,=*6c,0.3014440975868817,57,47,61.16,25,8,-0.24,7,11,8,40
7320,>*lB,0.3006155959462545,48,68,49.68,45,11,-0.81,8,11,35,23
7320,=*lM,0.29940367165605897,45,60,51.93,22,9,-7.07,7,11,35,29
7380,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
7380,>*Nc,0.34178479805190237,60,46,92.2,42,7,0.88,8,11,20,40
7380,>*Lc,0.3408669874774678,60,46,91.63,42,7,0.92,8,11,19,40
7380,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7380,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
7380,=*kM,0.32899442748312746,45,61,60.54,22,9,-7.03,7,11,34,29
7380,=*jM,0.32899442748312746,45,61,60.54,22,9,-7.03,7,11,34,29
7380,=*vM,0.3284521990680509,40,61,59.87,22,9,-5.44,7,11,40,29
7380,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7380,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7380,@*l=,0.32627487883659595,52,68,57.9,36,11,-2.81,8,11,35,21
7380,>*lM,0.31751023845445897,48,58,66.95,25,8,-4.54,8,11,35,29
7380,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
7380,=*7T,0.31283074131170746,50,55,61.02,30,10,-8.31,7,11,8,32
7380,=*7S,0.31283074131170746,50,55,61.02,30,10,-8.31,7,11,8,32
7380,>*lt,0.31048463939407156,60,38,76.21,42,7,0.26,8,11,35,48
7380,>*.D,0.3100371876558884,57,64,60.1,44,9,-0.18,8,11,4,24
7380,>*vr,0.308593208242589,57,42,74.66,42,7,0.28,8,11,40,47
7380,>*3C,0.30805433358869727,58,62,57.1,44,9,-0.13,8,11,6,24
7380,E(Lr,0.30798605517116834,41,60,61.25,11,17,-13.81,10,1,19,47
7380,>*Fc,0.3075536074982925,58,46,72.12,42,7,0.83,8,11,16,40
7380,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7380,@*cB,0.3072126261089831,50,68,46.49,45,11,-0.65,8,11,30,23
7380,=*f=,0.30484528945556066,50,73,47.38,46,13,-1.29,7,11,32,21
7380,=*f=,0.30484528945556066,50,73,47.38,46,13,-1.29,7,11,32,21
7380,"?),V",0.3029797362426659,52,55,65.41,25,12,-14.64,8,6,3,33
7380,=*pM,0.3027185126497164,43,62,50.33,22,9,-7.14,7,11,37,29
7380,>*4C,0.3026329333841755,58,62,54.36,44,9,-0.13,8,11,7,24
7380,=*4M,0.30247404455054744,55,58,55.29,30,10,-7.15,7,11,7,29
7380,**7M,0.3016723039941691,48,83,45.41,18,16,-10.32,2,11,8,29
7440,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
7440,>*Nc,0.34178479805190237,60,46,92.2,42,7,0.88,8,11,20,40
7440,>*fM,0.33883609644720447,50,59,79.4,25,8,-4.41,8,11,32,29
7440,M(hr,0.3368992282937338,47,53,76.48,7,13,-13.1,12,1,33,47
7440,>*7/,0.3295225514258266,54,71,61.31,41,12,3.82,8,11,8,14
7440,=*kM,0.32899442748312746,45,61,60.54,22,9,-7.03,7,11,34,29
7440,=*jM,0.32899442748312746,45,61,60.54,22,9,-7.03,7,11,34,29
7440,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7440,>*nC,0.3263490746924821,51,66,48.19,45,11,-1.53,8,11,36,24
7440,>*kM,0.32628197246708474,49,59,72.57,25,8,-4.5,8,11,34,29
7440,>*lM,0.31751023845445897,48,58,66.95,25,8,-4.54,8,11,35,29
7440,>*tC,0.317397690109593,50,65,46.18,36,11,-7.96,8,11,39,24
7440,>*lM,0.31390269410149924,48,58,66.95,25,8,-4.54,8,11,35,29
